,played_at,track_name,explicit,duration_ms,type,playlist_url
271,2017-06-27T07:31:46.012Z,Mangalam (Sean Dinsmore's Chillums at Dawn Remix),False,357720,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
272,2017-06-05T09:20:22.112Z,Settle The Score (feat. Kylie Auldist),False,245746,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
273,2017-05-19T12:58:20.110Z,Vaporize,False,209200,album,
274,2017-05-24T09:54:30.350Z,I Just Want To Make Love To You - Single Version,False,188826,album,https://open.spotify.com/album/2pBhXw3Hi1hBf8FpAtE101
275,2017-04-21T21:20:54.040Z,Never,True,234293,playlist,
276,2017-04-03T20:27:19.190Z,"Le Bien, Le Mal",False,202160,playlist,
277,2017-05-11T15:36:59.404Z,Slim's Return,False,236306,playlist,
278,2017-04-12T08:02:53.228Z,Ice Impressions,False,469880,,
279,2017-04-09T08:29:51.009Z,You Don't Care,False,140840,,
280,2017-04-25T13:12:25.129Z,Sintiendo,False,238840,album,
281,2017-06-13T11:30:48.478Z,Mystic Brew,False,254266,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
282,2017-05-19T07:04:52.112Z,Bad Times,False,215080,,
283,2017-06-06T07:34:48.312Z,Spectral Noise,False,433745,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
284,2017-04-12T21:11:04.708Z,Drinkee,False,299294,playlist,
285,2017-06-09T07:11:22.079Z,Frequency - Original Mix,False,549872,playlist,https://open.spotify.com/user/1170891844/playlist/5w75qWvgYJPlowqC1DYUIR
286,2017-05-14T10:18:22.582Z,Tetra Hydro Booster,False,406423,playlist,
287,2017-04-10T08:51:09.631Z,Give The Drummer Some,False,223040,playlist,
288,2017-05-03T13:18:06.158Z,The Wobble,False,158973,,
289,2017-04-14T23:45:38.931Z,Fly Away,False,221893,playlist,
290,2017-05-11T15:44:23.773Z,Poor Moon,False,205400,playlist,
291,2017-05-10T07:45:56.645Z,Can I Get A Witness,False,273413,album,
292,2017-04-16T19:22:50.276Z,Rise Up - Radio Edit,False,170760,,
293,2017-05-19T12:12:09.866Z,Behind the Scenes,False,248527,playlist,
294,2017-06-26T23:26:04.204Z,Vangelis,False,290181,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
295,2017-04-10T07:04:00.065Z,Let's Straighten It Out,False,232093,playlist,
296,2017-05-19T06:57:52.211Z,Giving Up On Your Love,False,219733,playlist,
297,2017-04-02T21:36:55.615Z,Express Yourself - Digital Remaster 00,True,262478,playlist,
298,2017-05-20T17:12:00.212Z,Radioactive,False,186813,playlist,
299,2017-06-12T17:28:01.439Z,Bad Boys de Marseille (feat. Shurik'n) - Part 2,False,223133,,
300,2017-06-27T00:02:37.149Z,El Hai,False,362400,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
301,2017-04-13T19:42:14.721Z,Out of My Body - Mirwais Remix,False,240000,playlist,
302,2017-04-15T14:25:33.632Z,I'll Never Get Out Of This World Alive - Single Version,False,145906,artist,
303,2017-06-09T06:35:31.086Z,'Til Dawn,False,348106,playlist,https://open.spotify.com/user/1170891844/playlist/34Eiti0QsIeYOZOczaDXKm
304,2017-05-13T19:29:19.686Z,"Sing, Sing, Sing",False,520293,,
305,2017-06-05T10:20:13.503Z,99,False,383715,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
306,2017-05-17T09:45:21.638Z,Pretty Brown Skin,False,341200,album,
307,2017-05-09T19:40:00.792Z,Plea From The Soul,False,329693,playlist,
308,2017-04-03T19:09:05.838Z,The Breaks,False,469266,playlist,
309,2017-05-10T08:54:28.879Z,Miami Bass,False,281240,album,
310,2017-04-10T13:32:17.994Z,Hope,False,93400,playlist,
311,2017-04-19T17:23:01.020Z,Mafich Arabi,False,482293,album,
312,2017-04-06T06:24:43.833Z,Done Got Old,False,300866,album,
313,2017-05-24T09:12:57.031Z,Like A Byrd,False,298514,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
314,2017-05-09T20:14:49.265Z,All The Way,False,220266,playlist,
315,2017-04-25T11:38:56.290Z,Timbindy,False,344306,album,
316,2017-05-08T14:48:20.394Z,Hercules,False,252933,playlist,
317,2017-06-05T10:26:37.756Z,Loco's Lament,False,168960,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
318,2017-06-07T06:46:31.503Z,It Ain't Me (with Selena Gomez),False,220780,playlist,https://open.spotify.com/user/1170891844/playlist/2owxd85nzUvvqI9zf7r4xp
319,2017-06-27T01:18:09.457Z,Spirit,False,353600,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
320,2017-04-18T08:40:00.421Z,Cynthy-ruth,False,185666,playlist,
321,2017-04-22T22:00:31.257Z,Bull Fiddle Blues (07-06-28),False,179773,,
322,2017-04-21T18:09:53.604Z,A La Luna Yo Me Voy,False,239906,,
323,2017-04-06T23:22:39.989Z,Hung Up On My Baby,False,376213,playlist,
324,2017-04-14T18:01:23.257Z,The End of the World,False,178640,playlist,
325,2017-06-12T06:19:02.022Z,One for the Trouble,False,244200,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
326,2017-05-02T18:18:14.550Z,Celestial Blues,False,198794,playlist,
327,2017-06-02T21:08:50.829Z,Legacy,True,251160,album,https://open.spotify.com/album/3Ezv8bXs9vS908aaKdWrQ3
328,2017-04-18T08:33:46.503Z,Brothers On The Slide,False,251400,playlist,
329,2017-05-13T19:08:28.112Z,Lil' Darlin',False,288173,,
330,2017-04-25T09:06:05.974Z,Just Another Night - 2007 Remastered Version,False,315938,album,
331,2017-04-29T13:21:46.402Z,Good Morning Little School Girl,False,196040,playlist,
332,2017-05-12T09:48:00.116Z,I'm A Fool To Want You,False,405226,,
333,2017-05-02T17:54:19.514Z,Funk In The Hole,False,336546,playlist,
334,2017-06-13T21:29:33.715Z,(Fallin' Like) Dominoes,False,273133,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
335,2017-06-06T07:58:26.233Z,Conceptual Dream,False,460460,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
336,2017-04-18T15:05:47.483Z,Tempra,False,445000,album,
337,2017-04-10T11:58:15.357Z,Start Me Up - 2009 Re-Mastered Digital Version,False,213066,playlist,
338,2017-04-15T16:51:19.146Z,Holding You Up For Love,False,369400,playlist,
339,2017-04-10T09:13:21.369Z,Too Hot To Stop - Pt. 1,False,339293,playlist,
340,2017-06-27T02:16:55.731Z,Shpongle Spores,False,436173,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
341,2017-04-23T14:50:22.463Z,Spaced - Shulman Remix,False,481360,playlist,
342,2017-06-04T14:11:06.154Z,Aramgeddon - Outsiders & Avalon Remix,False,423333,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
343,2017-06-06T11:59:08.110Z,Lotus Heart - (Kalya Scintilla Remix),False,402493,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
344,2017-06-04T18:12:59.153Z,Gypsy Woman - La Da Dee La Da Da,False,265560,album,https://open.spotify.com/album/2SRQRJDijX4d1KsVQjVFgP
345,2017-05-12T09:18:18.350Z,My Little Brown Book,False,319733,,
346,2017-05-22T18:37:53.182Z,Strawberry Letter 23,False,299066,playlist,
347,2017-06-06T06:14:35.057Z,Gaia,False,429295,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
348,2017-05-26T12:42:42.260Z,Enchantment,False,413026,playlist,https://open.spotify.com/user/snip3rwarface/playlist/6KSomEjXOrrQzb5uLDcemw
349,2017-06-10T10:52:49.303Z,The Doppler Effect,False,326665,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
350,2017-04-22T21:42:06.312Z,Transposed Jazz Jam,False,64867,playlist,
351,2017-06-02T22:09:51.090Z,Atlantis (I Need You),False,394000,,
352,2017-06-21T09:06:48.742Z,Gangster Trippin,True,320053,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
353,2017-06-19T18:32:44.166Z,Summer Fruits,False,246495,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
354,2017-05-19T11:32:47.605Z,Image of Love,False,153060,playlist,
355,2017-04-07T00:22:41.092Z,The Sky Is Crying,False,166400,playlist,
356,2017-05-18T20:40:20.450Z,Long Way to Fall,False,198943,,
357,2017-05-28T16:05:15.557Z,Monday Jazzfunker,False,320344,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZF1DX55dNU0PWnO5
358,2017-05-22T10:54:23.919Z,I'd Rather Go Blind,False,213254,playlist,
359,2017-04-04T11:50:48.227Z,Papa's Got A Brand New Bag - Pt. 1,False,127306,,
360,2017-05-13T18:40:34.337Z,The Second Time Around,False,275440,album,
361,2017-04-21T19:52:02.735Z,J.A.J.,False,144160,playlist,
362,2017-05-23T18:13:39.349Z,Thief Rockers,False,208666,album,https://open.spotify.com/album/3naxO4ZMrfJqEpEKjkVvlH
363,2017-04-22T17:47:21.623Z,I Just Want To Make Love To You - Electric Mud Album Version,False,258266,,
364,2017-06-20T08:58:48.072Z,Doomsday Hit,False,577340,playlist,https://open.spotify.com/user/11161445590/playlist/3j4Ul4wQZjcAcJzRiZL6rg
365,2017-06-28T06:39:25.138Z,Tripmunch,False,453563,playlist,https://open.spotify.com/user/1166777603/playlist/78CnfaxoM4CZ3RJgZyj1HH
366,2017-06-04T18:27:37.840Z,Hideaway,False,288253,album,https://open.spotify.com/album/2SRQRJDijX4d1KsVQjVFgP
367,2017-05-09T20:35:23.169Z,Smile,False,229403,playlist,
368,2017-05-23T19:47:57.620Z,Machina Terra - Genesia Remix,False,421714,album,https://open.spotify.com/album/7FdYygnIiC13bjg22njm9m
369,2017-05-24T13:09:01.778Z,Keep On Rockin It,False,272146,album,https://open.spotify.com/album/3tbAr7OCbuu3ojhSG6FPC6
370,2017-05-26T12:51:08.161Z,Salvia Divinorum - Waio 30x Remix,False,504613,playlist,https://open.spotify.com/user/snip3rwarface/playlist/6KSomEjXOrrQzb5uLDcemw
371,2017-04-10T19:13:28.724Z,The End,False,230506,album,
372,2017-06-05T11:41:27.880Z,Forest of Wishes,False,426504,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
373,2017-05-23T20:01:56.815Z,Trance Is Life,False,371830,album,https://open.spotify.com/album/7FdYygnIiC13bjg22njm9m
374,2017-05-02T19:18:11.045Z,Give It Up,False,182720,playlist,
375,2017-04-05T20:11:44.652Z,Feels so Bad,False,129240,album,
376,2017-04-19T15:41:24.903Z,Soy Yo,False,159800,,
377,2017-04-02T21:53:23.288Z,Deep Cover,True,251453,playlist,
378,2017-05-16T19:11:14.069Z,All That Glitters,False,393640,playlist,
379,2017-06-21T21:14:52.679Z,Can't Breathe,False,242293,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXbd3n9ltn0q5v
380,2017-05-14T10:58:42.372Z,Lost Myself,False,303200,playlist,
381,2017-04-29T13:33:32.402Z,Peace Frog,False,178773,playlist,
382,2017-06-02T23:19:56.112Z,Ofege,False,240426,,
383,2017-05-21T13:09:59.721Z,Systematic (feat. Nas),False,203478,playlist,
384,2017-05-09T08:48:57.840Z,Woman of the Ghetto - Live,False,598533,playlist,
385,2017-06-21T10:22:42.278Z,Acid 8000,False,448146,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
386,2017-04-05T11:27:29.631Z,Appeals,False,240783,playlist,
387,2017-05-17T15:20:57.545Z,Dr. Banard,True,155402,playlist,
388,2017-04-21T08:50:25.574Z,The Corner,False,180240,album,
389,2017-04-08T17:53:34.450Z,Missing Wires (Edit),False,224901,playlist,
390,2017-06-28T18:26:50.875Z,Lost Myself,False,303200,playlist,https://open.spotify.com/user/1170891844/playlist/29XAftFCmwVBJ64ROX8gzA
391,2017-06-21T19:03:13.007Z,Dia Ja Manche,False,276981,,
392,2017-06-27T05:05:32.471Z,Revelation Ridge,False,275520,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
393,2017-04-09T19:41:25.026Z,In Zaire,False,232231,playlist,
394,2017-05-22T19:13:13.721Z,People In Tha Middle,False,302138,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
395,2017-05-22T21:11:28.331Z,Here Today And Gone Tomorrow,False,212266,,
396,2017-06-19T18:37:50.096Z,Like A Fool,False,305649,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
397,2017-04-04T10:33:38.338Z,Too Old To Die Young,False,223213,,
398,2017-06-04T16:29:50.314Z,Dirty,False,223506,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
399,2017-04-04T12:42:22.895Z,Best Love,False,226413,,
400,2017-06-09T19:58:13.782Z,Habiba,True,215978,playlist,https://open.spotify.com/user/1170891844/playlist/6Sl2nf79IZcs8ObeQGNAuV
401,2017-06-02T21:10:48.238Z,Summer's Here - Break Remix,False,344821,,
402,2017-05-13T20:30:42.628Z,Double - O - 1994 Remastered Version,False,166626,,
403,2017-05-23T09:22:46.207Z,Always,False,353106,,
404,2017-05-17T09:11:24.895Z,For You,False,240419,album,
405,2017-06-27T06:12:39.243Z,Yours To Enjoy,False,765400,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
406,2017-04-10T08:04:06.870Z,Jungle Lion,False,205373,playlist,
407,2017-05-18T09:58:51.875Z,The Ghetto,False,302133,playlist,
408,2017-04-15T20:04:39.512Z,Bo Diddley,False,168000,playlist,
409,2017-04-11T08:58:47.154Z,Intergalactic - 2009 Digital Remaster,False,231493,playlist,
410,2017-06-07T09:44:25.965Z,Keep Calm & Twerk On - Cristian Marchi Perfect Edit,False,192679,playlist,https://open.spotify.com/user/akryworuka/playlist/6UJEAu52Vb5O7VEBK8dZP2
411,2017-04-09T20:09:03.906Z,Waiting In Vain,False,256208,playlist,
412,2017-04-24T08:52:34.386Z,Poor Moon - 2005 Digital Remaster,False,204428,playlist,
413,2017-05-22T09:00:22.189Z,Settle The Score (feat. Kylie Auldist),False,245746,playlist,
414,2017-06-05T13:24:15.095Z,Streamline,False,465882,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
415,2017-04-15T14:17:43.267Z,Kaw-Liga - Single Version,False,153560,artist,
416,2017-04-19T09:34:12.327Z,Glove Puppet,False,197173,album,
417,2017-05-18T12:23:44.629Z,Hooked,False,379402,album,
418,2017-06-19T08:32:18.108Z,Chicken Fat,False,254160,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
419,2017-05-02T18:25:45.360Z,Just Kissed My Baby,False,278519,playlist,
420,2017-04-07T00:16:47.621Z,Spoonful,False,164626,playlist,
421,2017-06-27T01:43:37.775Z,Five Lines,False,585000,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
422,2017-05-23T08:42:09.226Z,BLOOD.,True,118066,album,https://open.spotify.com/album/7wbJhbCvhPfbK1CLAkpq25
423,2017-04-21T16:34:20.731Z,Summer Song,False,212320,,
424,2017-04-05T12:46:16.653Z,Almighty Gosh,False,215466,playlist,
425,2017-06-05T10:45:36.450Z,But I Do,False,240000,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
426,2017-04-24T08:21:58.044Z,Constant 1800 Suicide,True,210880,playlist,
427,2017-04-21T09:22:33.063Z,No Way,False,208173,album,
428,2017-06-26T21:29:47.736Z,Dil La Liya,False,334053,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
429,2017-04-05T21:36:29.158Z,Smokestack Lightnin',False,187800,,
430,2017-04-16T12:29:50.793Z,Rampart Street Blues,False,213368,playlist,
431,2017-06-09T08:10:53.360Z,Habiba,True,215978,,
432,2017-05-17T09:24:53.111Z,Jazzalude III: Hip Hop As A Way Of Life,False,76811,album,
433,2017-04-20T09:50:23.682Z,Beto,False,289120,album,
434,2017-04-16T13:38:36.910Z,You Spin Me Round (Like a Record),False,196800,playlist,
435,2017-04-05T08:11:34.241Z,Red House,False,229960,,
436,2017-05-17T08:31:09.545Z,See You Mama,False,274266,album,
437,2017-04-06T23:46:56.860Z,Night People - Remastered,False,260600,playlist,
438,2017-05-25T08:29:29.188Z,Intro,True,203853,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
439,2017-05-03T13:06:33.183Z,Your Love Is Mine featuring Corinne Bailey Rae (Nostalgia 77 Remix),False,197653,playlist,
440,2017-06-04T15:33:52.230Z,Another Late Thursday - Spin Cycle Remix,False,382506,album,https://open.spotify.com/album/1FptUZwFKpRFza1EfkIvOg
441,2017-05-12T15:48:17.297Z,Temptation,False,267720,playlist,
442,2017-06-08T13:33:56.963Z,Toy Town,False,367240,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
443,2017-05-24T08:12:13.747Z,Light in The Dark,False,302493,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
444,2017-05-24T08:24:26.178Z,Somebody To Love - Sigma Remix,False,351085,playlist,https://open.spotify.com/user/117578509/playlist/1cQdJQjiIPDnWtKEY20QHp
445,2017-05-16T18:42:38.365Z,Soul Freedom,False,255946,playlist,
446,2017-04-14T08:13:51.036Z,Abeja,False,289586,playlist,
447,2017-04-21T12:41:34.030Z,"Dear God (featuring Pop ""The Brown Hornet"")",True,264440,playlist,
448,2017-04-14T21:08:44.956Z,Moonlight Serenade,False,202506,album,
449,2017-04-16T13:13:18.485Z,Rock the Casbah - Remastered,False,222426,playlist,
450,2017-04-23T19:08:55.989Z,The Road To Nothingness,False,416952,playlist,
451,2017-04-15T18:36:21.292Z,Nine Below Zero,False,210400,playlist,
452,2017-06-19T08:28:04.821Z,"One Scotch, One Bourbon, One Beer - Bonus track",False,254200,playlist,https://open.spotify.com/user/1170891844/playlist/6LLD97iHPZRTGXixrrkqq5
453,2017-06-02T23:06:06.455Z,Where I'm From,False,275360,,
454,2017-04-22T17:33:40.321Z,Darling You Know I Love You,False,313160,,
455,2017-04-04T13:56:41.633Z,I'd Rather Be With You,False,297493,,
456,2017-04-16T13:05:37.014Z,C'est Si Bon,False,237261,playlist,
457,2017-06-27T01:55:50.464Z,New Time Nomads - Bass Edit,False,368274,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
458,2017-05-24T09:51:20.991Z,Tough Mary - Single Version,False,147506,album,https://open.spotify.com/album/2pBhXw3Hi1hBf8FpAtE101
459,2017-04-14T08:33:42.427Z,Bubu Dub,False,240965,playlist,
460,2017-05-24T11:25:48.867Z,Silberpfeil,False,315000,album,https://open.spotify.com/album/1kIMVFVdytbIFuBs6iMV12
461,2017-04-09T21:51:29.346Z,Black Roses,False,187600,playlist,
462,2017-05-16T19:23:54.094Z,Give It Up,True,271426,playlist,
463,2017-04-11T08:37:43.724Z,Nightdrive - Movie Edit,False,233285,playlist,
464,2017-05-12T07:54:28.347Z,Thunderball (Remastered),False,242306,album,
465,2017-04-25T07:50:20.152Z,Listen to Your Inner Voices,False,442799,album,
466,2017-06-26T10:51:06.566Z,Sweet Sticky,False,435800,playlist,https://open.spotify.com/user/spotify/playlist/37i9dQZEVXcGxnwyDbJhDT
467,2017-06-07T12:25:34.702Z,Modflow,False,330240,album,https://open.spotify.com/album/3APzha7n0cOFqWyk6rQJhj
468,2017-04-10T06:31:07.193Z,Hold On I'm Comin',False,159280,playlist,
469,2017-04-22T18:59:31.134Z,"Un ballo in maschera, Act I: Act I Scene 1: Amici miei, soldati (Gustavo, Oscar, Dehorn, Ribbing, Chorus)",False,212640,album,
470,2017-05-24T11:02:11.406Z,Bappedekkel,False,299101,album,https://open.spotify.com/album/1kIMVFVdytbIFuBs6iMV12
471,2017-05-14T11:18:50.905Z,Resurrection,False,364724,album,
472,2017-04-14T13:33:15.649Z,Summer Somewhere,False,337896,album,
473,2017-04-16T19:18:28.871Z,Half Light - Extended Mix,False,279310,,
474,2017-05-18T18:51:12.335Z,By Design,True,257053,playlist,
475,2017-04-10T09:27:47.271Z,Brother's Gonna Work It Out - The Mack/Soundtrack Version,False,285573,playlist,
476,2017-05-25T09:40:29.760Z,Who Shot Ya,True,319373,album,https://open.spotify.com/album/2HTbQ0RHwukKVXAlTmCZP2
477,2017-06-28T19:31:10.266Z,Love Island,False,318306,album,https://open.spotify.com/album/2ELLu16F9TTREQuU4OuAnN
478,2017-05-19T11:30:13.854Z,Inside (Feat. Aaron Taylor),False,301839,playlist,
479,2017-04-19T08:42:34.718Z,I Love Baby Cheesy,False,394400,album,
480,2017-06-27T02:46:46.418Z,Road to Shiraz,False,365922,playlist,https://open.spotify.com/user/1247547868/playlist/7AvfjBMGuUC1ZCYn5nI4R4
481,2017-05-09T20:57:57.805Z,Smoke,False,286812,playlist,
482,2017-04-11T15:32:09.387Z,Inertia Creeps,False,357133,album,
483,2017-04-14T20:44:42.143Z,"Chattanooga Choo-Choo (From the 20th Century Fox film ""Sun Valley Serenade"") - Remastered",False,206786,album,
484,2017-06-06T08:28:02.585Z,Close To Nowhere,False,435866,playlist,https://open.spotify.com/user/snip3rwarface/playlist/0OEieW2vRqVZRraoFsw4Z4
485,2017-04-19T13:07:29.482Z,Crud,False,195708,album,
486,2017-06-14T10:24:29.624Z,Habiba,True,215978,playlist,https://open.spotify.com/user/1170891844/playlist/5ZSewQun1V59quoFUx23UF
487,2017-04-06T09:57:28.253Z,Ignition (Remix),False,186040,playlist,
488,2017-05-03T13:28:30.187Z,Cocaine Blues,False,247706,,
489,2017-05-02T19:28:53.556Z,Lady Day And John Coltrane,False,216333,playlist,
490,2017-06-10T10:19:31.136Z,Not Far to Go,False,385234,playlist,https://open.spotify.com/user/1253842/playlist/5yb4olonApvaO9LlmQXS88
491,2017-05-21T10:47:38.684Z,Altered States,False,438500,album,
492,2017-04-08T16:46:17.910Z,I Know,False,182700,playlist,
493,2017-06-02T12:44:05.297Z,Holy Ghost,False,492600,,
494,2017-04-10T08:59:32.050Z,Sound Bwoy Bureill,True,259320,playlist,
